"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"16","Montgomery County","002-006","06","39","Board of Education","004","Laura M. Stewart","NON","Y","23","137","82","12","62" 
"16","Montgomery County","002-007","06","09A","Board of Ed at Large","","Lynne Harris","NON","Y","10","29","7","4","24" 
"16","Montgomery County","002-007","06","09A","Board of Ed at Large","","Sharif Hidayat","NON","","8","10","8","0","4" 
"16","Montgomery County","002-007","06","09A","Board of Ed at Large","","Melissa Kim","NON","","2","18","7","0","9" 
"16","Montgomery County","002-007","06","09A","Board of Ed at Large","","Jonathan Long","NON","","2","8","3","0","8" 
"16","Montgomery County","002-007","06","09A","Board of Ed at Large","","Fitzgerald Mofor","NON","","5","6","2","1","5" 
"16","Montgomery County","002-007","06","09A","Board of Ed at Large","","Rita Montoya","NON","Y","6","14","9","1","20" 
"16","Montgomery County","002-007","06","09A","Board of Education","002","Brenda M. Diaz","NON","Y","11","24","11","1","11" 
"16","Montgomery County","002-007","06","09A","Board of Education","002","Ricky Fai Mui","NON","","3","7","4","1","8" 
"16","Montgomery County","002-007","06","09A","Board of Education","002","Rebecca Keller Smondrowski","NON","","3","11","6","3","13" 
"16","Montgomery County","002-007","06","09A","Board of Education","002","Aby Thioye","NON","","3","9","2","0","6" 
"16","Montgomery County","002-007","06","09A","Board of Education","002","Natalie Zimmerman","NON","Y","13","35","13","1","31" 
"16","Montgomery County","002-007","06","09A","Board of Education","004","Shebra Evans","NON","Y","6","23","11","2","22" 
"16","Montgomery County","002-007","06","09A","Board of Education","004","Bethany S. Mandel","NON","","15","23","6","2","9" 
"16","Montgomery County","002-007","06","09A","Board of Education","004","Laura M. Stewart","NON","Y","13","38","18","2","39" 
"16","Montgomery County","002-008","06","15","Board of Ed at Large","","Lynne Harris","NON","Y","26","92","22","6","61" 
"16","Montgomery County","002-008","06","15","Board of Ed at Large","","Sharif Hidayat","NON","","17","46","20","9","29" 
"16","Montgomery County","002-008","06","15","Board of Ed at Large","","Melissa Kim","NON","","9","59","36","4","59" 
"16","Montgomery County","002-008","06","15","Board of Ed at Large","","Jonathan Long","NON","","7","29","15","1","4" 
"16","Montgomery County","002-008","06","15","Board of Ed at Large","","Fitzgerald Mofor","NON","","10","27","9","3","21" 
"16","Montgomery County","002-008","06","15","Board of Ed at Large","","Rita Montoya","NON","Y","24","103","31","7","55" 
"16","Montgomery County","002-008","06","15","Board of Education","002","Brenda M. Diaz","NON","Y","28","95","26","11","48" 
"16","Montgomery County","002-008","06","15","Board of Education","002","Ricky Fai Mui","NON","","9","27","13","2","26" 
"16","Montgomery County","002-008","06","15","Board of Education","002","Rebecca Keller Smondrowski","NON","","8","35","21","2","41" 
"16","Montgomery County","002-008","06","15","Board of Education","002","Aby Thioye","NON","","9","37","20","2","27" 
"16","Montgomery County","002-008","06","15","Board of Education","002","Natalie Zimmerman","NON","Y","36","155","50","13","77" 
"16","Montgomery County","002-008","06","15","Board of Education","004","Shebra Evans","NON","Y","17","101","39","13","74" 
"16","Montgomery County","002-008","06","15","Board of Education","004","Bethany S. Mandel","NON","","31","95","33","6","43" 
"16","Montgomery County","002-008","06","15","Board of Education","004","Laura M. Stewart","NON","Y","42","149","58","9","102" 
"16","Montgomery County","002-010","06","09A","Board of Ed at Large","","Lynne Harris","NON","Y","18","47","26","5","14" 
"16","Montgomery County","002-010","06","09A","Board of Ed at Large","","Sharif Hidayat","NON","","17","32","11","2","5" 
"16","Montgomery County","002-010","06","09A","Board of Ed at Large","","Melissa Kim","NON","","6","40","10","2","2" 
"16","Montgomery County","002-010","06","09A","Board of Ed at Large","","Jonathan Long","NON","","3","16","8","2","7" 
"16","Montgomery County","002-010","06","09A","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","10","3","0","0" 
"16","Montgomery County","002-010","06","09A","Board of Ed at Large","","Rita Montoya","NON","Y","8","61","21","4","16" 
"16","Montgomery County","002-010","06","09A","Board of Education","002","Brenda M. Diaz","NON","Y","12","72","14","4","7" 
"16","Montgomery County","002-010","06","09A","Board of Education","002","Ricky Fai Mui","NON","","4","18","8","1","7" 
"16","Montgomery County","002-010","06","09A","Board of Education","002","Rebecca Keller Smondrowski","NON","","7","18","15","1","7" 
"16","Montgomery County","002-010","06","09A","Board of Education","002","Aby Thioye","NON","","10","9","10","1","2" 
"16","Montgomery County","002-010","06","09A","Board of Education","002","Natalie Zimmerman","NON","Y","19","85","29","7","23" 
"16","Montgomery County","002-010","06","09A","Board of Education","004","Shebra Evans","NON","Y","16","57","23","5","12" 
"16","Montgomery County","002-010","06","09A","Board of Education","004","Bethany S. Mandel","NON","","16","57","20","6","11" 
"16","Montgomery County","002-010","06","09A","Board of Education","004","Laura M. Stewart","NON","Y","15","85","35","4","25" 
"16","Montgomery County","002-011","06","15","Board of Ed at Large","","Lynne Harris","NON","Y","20","86","15","8","39" 
"16","Montgomery County","002-011","06","15","Board of Ed at Large","","Sharif Hidayat","NON","","11","50","19","6","24" 
"16","Montgomery County","002-011","06","15","Board of Ed at Large","","Melissa Kim","NON","","14","55","24","5","19" 
"16","Montgomery County","002-011","06","15","Board of Ed at Large","","Jonathan Long","NON","","5","21","5","3","5" 
"16","Montgomery County","002-011","06","15","Board of Ed at Large","","Fitzgerald Mofor","NON","","9","26","4","3","6" 
"16","Montgomery County","002-011","06","15","Board of Ed at Large","","Rita Montoya","NON","Y","18","76","11","6","48" 
"16","Montgomery County","002-011","06","15","Board of Education","002","Brenda M. Diaz","NON","Y","14","87","15","7","37" 
"16","Montgomery County","002-011","06","15","Board of Education","002","Ricky Fai Mui","NON","","8","30","14","5","14" 
"16","Montgomery County","002-011","06","15","Board of Education","002","Rebecca Keller Smondrowski","NON","","18","52","14","3","20" 
"16","Montgomery County","002-011","06","15","Board of Education","002","Aby Thioye","NON","","16","31","11","3","12" 
"16","Montgomery County","002-011","06","15","Board of Education","002","Natalie Zimmerman","NON","Y","18","110","21","11","57" 
"16","Montgomery County","002-011","06","15","Board of Education","004","Shebra Evans","NON","Y","29","94","21","5","36" 
"16","Montgomery County","002-011","06","15","Board of Education","004","Bethany S. Mandel","NON","","24","86","28","8","28" 
"16","Montgomery County","002-011","06","15","Board of Education","004","Laura M. Stewart","NON","Y","23","126","28","14","69" 
"16","Montgomery County","002-012","06","14","Board of Ed at Large","","Lynne Harris","NON","Y","5","40","6","2","16" 
"16","Montgomery County","002-012","06","14","Board of Ed at Large","","Sharif Hidayat","NON","","10","27","11","1","13" 
"16","Montgomery County","002-012","06","14","Board of Ed at Large","","Melissa Kim","NON","","5","18","8","2","5" 
"16","Montgomery County","002-012","06","14","Board of Ed at Large","","Jonathan Long","NON","","4","12","4","1","6" 
"16","Montgomery County","002-012","06","14","Board of Ed at Large","","Fitzgerald Mofor","NON","","0","9","1","2","0" 
"16","Montgomery County","002-012","06","14","Board of Ed at Large","","Rita Montoya","NON","Y","8","28","8","2","15" 
"16","Montgomery County","002-012","06","14","Board of Education","002","Brenda M. Diaz","NON","Y","11","36","11","5","12" 
"16","Montgomery County","002-012","06","14","Board of Education","002","Ricky Fai Mui","NON","","7","10","12","2","11" 
"16","Montgomery County","002-012","06","14","Board of Education","002","Rebecca Keller Smondrowski","NON","","4","26","3","0","12" 
"16","Montgomery County","002-012","06","14","Board of Education","002","Aby Thioye","NON","","1","19","6","0","7" 
"16","Montgomery County","002-012","06","14","Board of Education","002","Natalie Zimmerman","NON","Y","8","40","7","3","16" 
"16","Montgomery County","002-012","06","14","Board of Education","004","Shebra Evans","NON","Y","11","44","11","2","16" 
"16","Montgomery County","002-012","06","14","Board of Education","004","Bethany S. Mandel","NON","","10","34","12","4","9" 
"16","Montgomery County","002-012","06","14","Board of Education","004","Laura M. Stewart","NON","Y","11","53","15","4","32" 
"16","Montgomery County","003-001","06","15","Board of Ed at Large","","Lynne Harris","NON","Y","7","84","40","3","38" 
"16","Montgomery County","003-001","06","15","Board of Ed at Large","","Sharif Hidayat","NON","","6","43","11","2","9" 
"16","Montgomery County","003-001","06","15","Board of Ed at Large","","Melissa Kim","NON","","1","31","18","5","18" 
"16","Montgomery County","003-001","06","15","Board of Ed at Large","","Jonathan Long","NON","","3","30","19","2","12" 
"16","Montgomery County","003-001","06","15","Board of Ed at Large","","Fitzgerald Mofor","NON","","6","67","3","1","7" 
"16","Montgomery County","003-001","06","15","Board of Ed at Large","","Rita Montoya","NON","Y","7","74","33","3","46" 
"16","Montgomery County","003-001","06","15","Board of Education","002","Brenda M. Diaz","NON","Y","8","117","20","5","18" 
"16","Montgomery County","003-001","06","15","Board of Education","002","Ricky Fai Mui","NON","","5","27","11","2","7" 
"16","Montgomery County","003-001","06","15","Board of Education","002","Rebecca Keller Smondrowski","NON","","3","42","28","2","26" 
"16","Montgomery County","003-001","06","15","Board of Education","002","Aby Thioye","NON","","0","10","9","2","7" 
"16","Montgomery County","003-001","06","15","Board of Education","002","Natalie Zimmerman","NON","Y","13","124","55","5","65" 
"16","Montgomery County","003-001","06","15","Board of Education","004","Shebra Evans","NON","Y","5","54","28","5","36" 
"16","Montgomery County","003-001","06","15","Board of Education","004","Bethany S. Mandel","NON","","12","138","28","5","21" 
"16","Montgomery County","003-001","06","15","Board of Education","004","Laura M. Stewart","NON","Y","9","125","64","5","65" 
"16","Montgomery County","003-002","06","15","Board of Ed at Large","","Lynne Harris","NON","Y","8","56","35","6","34" 
"16","Montgomery County","003-002","06","15","Board of Ed at Large","","Sharif Hidayat","NON","","3","64","12","3","11" 
"16","Montgomery County","003-002","06","15","Board of Ed at Large","","Melissa Kim","NON","","2","48","14","0","12" 
"16","Montgomery County","003-002","06","15","Board of Ed at Large","","Jonathan Long","NON","","2","34","12","0","9" 
"16","Montgomery County","003-002","06","15","Board of Ed at Large","","Fitzgerald Mofor","NON","","6","19","6","2","1" 
"16","Montgomery County","003-002","06","15","Board of Ed at Large","","Rita Montoya","NON","Y","3","64","25","4","30" 
"16","Montgomery County","003-002","06","15","Board of Education","002","Brenda M. Diaz","NON","Y","10","63","18","2","12" 
"16","Montgomery County","003-002","06","15","Board of Education","002","Ricky Fai Mui","NON","","1","35","7","0","6" 
"16","Montgomery County","003-002","06","15","Board of Education","002","Rebecca Keller Smondrowski","NON","","5","36","23","2","22" 
"16","Montgomery County","003-002","06","15","Board of Education","002","Aby Thioye","NON","","1","13","7","2","5" 
"16","Montgomery County","003-002","06","15","Board of Education","002","Natalie Zimmerman","NON","Y","7","125","51","7","49" 
"16","Montgomery County","003-002","06","15","Board of Education","004","Shebra Evans","NON","Y","6","43","36","6","27" 
"16","Montgomery County","003-002","06","15","Board of Education","004","Bethany S. Mandel","NON","","12","96","26","1","17" 
"16","Montgomery County","003-002","06","15","Board of Education","004","Laura M. Stewart","NON","Y","6","134","48","9","47" 
"16","Montgomery County","004-001","08","17","Board of Ed at Large","","Lynne Harris","NON","Y","22","59","55","4","46" 
"16","Montgomery County","004-001","08","17","Board of Ed at Large","","Sharif Hidayat","NON","","6","23","15","2","18" 
"16","Montgomery County","004-001","08","17","Board of Ed at Large","","Melissa Kim","NON","","8","28","21","1","29" 
"16","Montgomery County","004-001","08","17","Board of Ed at Large","","Jonathan Long","NON","","3","22","14","1","14" 
"16","Montgomery County","004-001","08","17","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","13","3","3","7" 
"16","Montgomery County","004-001","08","17","Board of Ed at Large","","Rita Montoya","NON","Y","14","78","50","5","68" 
"16","Montgomery County","004-001","08","17","Board of Education","002","Brenda M. Diaz","NON","Y","10","42","35","3","28" 
